http://dbpedia.org/property/os,4
http://dbpedia.org/property/officialname,4
http://dbpedia.org/property/settlementType,4
dbpedia-owl:country,4
http://dbpedia.org/ontology/mission,4
http://dbpedia.org/ontology/areaCode,4
http://xlmns.com/foaf/0.1/nick,4
http://purl.org/dsw/hasOccurrence,4
http://dbpedia.org/property/surname,4
http://dbpedia.org/property/altname,4
http://www.w3.org/2004/02/skos/core#type,4
http://dbpedia.org/ontology/bridgeCarries,4
http:dbpedia.org/ontology/birthPlace,4
http://dbpedia.org/property/pages,4
http://dbpedia.org/property/brewery,4
http://dbpedia.org/ontology/numberOfEpisodes,4
http://purl.org/dc/elements/1.1/subject,4
http://dbpedia.org/property/frontCamera,4
http://dbpedia.org/property/distLy,4
http://dbpedia.org/ontology/leaderParty,4
http://dbpedia.org/ontology/nobelLaureates,4
http://www.wikidata.org/entity/P495c,4
http://www.w3.org/2002/07/owl#floorArea,4
http://dbpedia.org/property/holidayName,4
http://dbpedia.org/ontology/altitude,4
http://dbpedia.org/property/insee,4
http://dbpedia.org/ontology/bodyDiscovered,4
http://dbpedia.org/resource/country,4
http://dbpedia.org/ontology/point,4
http://dbpedia.org/ontology/school,4
http://xlmns.com/foaf/0.1/name,4
http://dbpedia.org/ontology/tenant,4
http://dbpedia.org/ontology/Name,4
http://dbpedia.org/property/usopenresult,4
http://dbpedia.org/property/rearCamera,4
http://dbpedia.org/property/hometown,4
http://www.w3.org/1999/02/22-rdf-syntax-ns#/type,4
http://dbpedia.org/property/constell,4
http://dbpedia.org/property/rulingParty,4
http://dbpedia.org/ontology/namedByLanguage,4
http://dbpedia.org/ontology/numberOfSpans,4
http://dbpedia.org/property/award,4
http://dbpedia.org/property/awardDate,4
http://dbpedia.org/property/formation,4
http://dbpedia.org/property/coordinatesRegion,4
http://purl.org/linked-data/cube#dataSet,4
http://dbpedia.org/property/yearSun,4
http://dbpedia.org/property/functionalStatus,4
http://dbpedia.org/property/memory,4
http://dbpedia.org/ontology/clubs,4
http://dbpedia.org/property/brand,4
http://dbpedia.org/ontology/length,4
http://dbpedia.org/property/australianopenresult,4
http://dbpedia.org/ontology/doctoralAdvisor,4
http://purl.org/dsw/evidenceFor,4
http://dbpedia.org/onyology/country,4
http://dbpedia.org/property/awardName,4
http://dbpedia.org/property/voiceTyep,4
http://dbpedia.org/property/cpu,4
http://dbpedia.org/property/district,4
http://dbpedia.org/property/attributes,4
http://dbpedia.org/property/isoCode,4
http://dbpedia.org/property/twinTown,4
http://xmlns.com/foaf/0.1/dateOfBirth,4
http://dbpedia.org/ontology/languageFamily,4
http://dbpedia.org/property/wimbledonresult,4
http://dbpedia.org/ontology/aircraftBomber,3
http://xmlns.com/foaf/0.1/mbox,3
http://dbpedia.org/property/familia,3
http://dbpedia.org/property/legislature,3
http://dbpedia.org/ontology/MilitaryAircraft,3
