classes,count,,,,,
http://dbpedia.org/class/yago/CharlyRecordsArtists,24,,,,,
http://dbpedia.org/class/yago/PeopleFromBirmingham,WestMidlands,24,,,,
http://dbpedia.org/class/yago/MusiciansFromQuebec,24,,,,,
http://dbpedia.org/class/yago/EnglishPeopleOfIrishDescent,24,,,,,
http://dbpedia.org/class/yago/AristaRecordsArtists,24,,,,,
http://dbpedia.org/class/yago/AmericanRappers,24,,,,,
http://dbpedia.org/class/yago/AmericanIndieRockMusicians,24,,,,,
http://dbpedia.org/class/yago/MusiciansFromPittsburgh,Pennsylvania,24,,,,
http://dbpedia.org/class/yago/BlackBritishMusicians,23,,,,,
http://dbpedia.org/class/yago/AmericanHardRockMusicalGroups,23,,,,,
http://dbpedia.org/class/yago/ComposersForPipeOrgan,23,,,,,
http://dbpedia.org/class/yago/AmericanSaxophonists,23,,,,,
http://dbpedia.org/class/yago/LiveMusicArchiveArtists,23,,,,,
http://dbpedia.org/class/yago/NorthernSoulMusicians,23,,,,,
http://dbpedia.org/class/yago/GermanElectronicMusicians,23,,,,,
http://dbpedia.org/ontology/Disease,23,,,,,
http://dbpedia.org/class/yago/PeopleFromBuenosAires,23,,,,,
http://dbpedia.org/class/yago/BritishExpatriatesInTheUnitedStates,23,,,,,
http://dbpedia.org/class/yago/PuertoRicanSingers,23,,,,,
http://dbpedia.org/ontology/Brain,23,,,,,
http://dbpedia.org/class/yago/MusicalGroupsFromNewYork,23,,,,,
http://dbpedia.org/class/yago/MusicalGroupsEstablishedIn2004,23,,,,,
http://dbpedia.org/class/yago/EnglishIndieRockGroups,23,,,,,
http://dbpedia.org/class/yago/AmericanExperimentalMusicians,23,,,,,
http://dbpedia.org/class/yago/AmericanPeopleOfSicilianDescent,22,,,,,
http://dbpedia.org/class/yago/BluesRockMusicians,22,,,,,
http://dbpedia.org/class/yago/AmericanMusicArrangers,22,,,,,
http://dbpedia.org/class/yago/AmericanJazzMusiciansOfItalianDescent,22,,,,,
http://dbpedia.org/class/yago/MusiciansFromIllinois,22,,,,,
http://dbpedia.org/class/yago/PeopleFromOakland,California,22,,,,
http://dbpedia.org/class/yago/MusiciansFromIndiana,22,,,,,
http://dbpedia.org/ontology/leaderName,22,,,,,
http://dbpedia.org/ontology/Currency,22,,,,,
http://dbpedia.org/class/yago/AmericanHeavyMetalDrummers,22,,,,,
http://dbpedia.org/class/yago/MusicalGroupsEstablishedIn1983,22,,,,,
http://dbpedia.org/class/yago/MusicalGroupsEstablishedIn1985,22,,,,,
http://dbpedia.org/class/yago/SwedishFemaleSingers,22,,,,,
http://dbpedia.org/class/yago/AmericanFilmDirectors,22,,,,,
http://dbpedia.org/class/yago/GlamMetalMusicalGroups,22,,,,,
http://dbpedia.org/class/yago/AmericanGuitarists,22,,,,,
http://dbpedia.org/class/yago/ItalianFemaleSingers,22,,,,,
http://dbpedia.org/class/yago/MusiciansFromHouston,Texas,22,,,,
http://dbpedia.org/class/yago/LGBTMusiciansFromTheUnitedKingdom,22,,,,,
http://dbpedia.org/ontology/parent,22,,,,,
http://dbpedia.org/ontology/child,22,,,,,
http://dbpedia.org/ontology/mayor,22,,,,,
http://dbpedia.org/class/yago/GermanElectronicMusicGroups,22,,,,,
http://dbpedia.org/class/yago/SwedishMusicians,22,,,,,
http://dbpedia.org/class/yago/PeopleFromNashville,Tennessee,22,,,,
http://dbpedia.org/class/yago/MusicalGroupsEstablishedIn2001,22,,,,,
http://dbpedia.org/class/yago/CommandersOfTheOrderOfTheBritishEmpire,22,,,,,
http://dbpedia.org/class/yago/EnglishBassGuitarists,21,,,,,
http://dbpedia.org/class/yago/JazzBandleaders,21,,,,,
http://dbpedia.org/class/yago/FrenchPopSingers,21,,,,,
http://dbpedia.org/class/yago/DancehallMusicians,21,,,,,
http://dbpedia.org/class/yago/PeopleFromMiami,Florida,21,,,,
http://dbpedia.org/class/yago/AstralwerksArtists,21,,,,,
http://dbpedia.org/class/yago/GermanMaleSingers,21,,,,,
http://dbpedia.org/class/yago/VocalionRecordsArtists,21,,,,,
http://dbpedia.org/class/yago/RockabillyMusicians,21,,,,,
http://dbpedia.org/ontology/Museum,21,,,,,
http://dbpedia.org/class/yago/EnglishPunkRockGroups,21,,,,,
http://dbpedia.org/class/yago/CanadianFemaleGuitarists,21,,,,,
http://dbpedia.org/class/yago/EnglishRockMusicGroups,21,,,,,
http://dbpedia.org/class/yago/MusiciansFromLiverpool,21,,,,,
http://dbpedia.org/class/yago/UnitedStatesArmySoldiers,21,,,,,
http://dbpedia.org/class/yago/AmericanPeopleOfCherokeeDescent,21,,,,,
http://dbpedia.org/class/yago/AmericanRockMusicGroups,21,,,,,
http://dbpedia.org/class/yago/AmericanPoets,21,,,,,
http://dbpedia.org/class/yago/CitiesAndTownsInFinland,21,,,,,
http://dbpedia.org/class/yago/Hi-NRGMusicians,21,,,,,
http://dbpedia.org/class/yago/PeopleFromTheBronx,21,,,,,
http://dbpedia.org/class/yago/ActorsFromCalifornia,21,,,,,
http://dbpedia.org/class/yago/AmericanBloggers,21,,,,,
http://dbpedia.org/class/yago/MilitaryBrats,21,,,,,
http://dbpedia.org/class/yago/AmericanNewWaveMusicians,20,,,,,
http://dbpedia.org/class/yago/JiveRecordsArtists,20,,,,,
http://dbpedia.org/class/yago/PeopleFromWashington,D.C.,20,,,,
http://dbpedia.org/class/yago/MusicalDuos,20,,,,,
http://dbpedia.org/class/yago/EurodanceMusicians,20,,,,,
http://dbpedia.org/class/yago/AmericanFunkMusicalGroups,20,,,,,
http://dbpedia.org/class/yago/LGBTComposers,20,,,,,
http://dbpedia.org/class/yago/BlackCanadianMusicians,20,,,,,
http://dbpedia.org/class/yago/VanguardRecordsArtists,20,,,,,
http://dbpedia.org/class/yago/ClassicFemaleBluesSingers,20,,,,,
http://dbpedia.org/class/yago/MusiciansFromBirmingham,WestMidlands,20,,,,
http://dbpedia.org/class/yago/AmericanMetalcoreMusicalGroups,20,,,,,
http://dbpedia.org/class/yago/ApexRecordsArtists,20,,,,,
http://dbpedia.org/class/yago/JewishActors,20,,,,,
http://dbpedia.org/class/yago/EnglishKeyboardists,20,,,,,
http://dbpedia.org/class/yago/IntelligentDanceMusicMusicians,20,,,,,
http://dbpedia.org/class/yago/EnglishRockMusicians,20,,,,,
http://dbpedia.org/class/yago/PeopleFromBerlin,20,,,,,
http://dbpedia.org/class/yago/MusiciansFromWinnipeg,19,,,,,
http://dbpedia.org/class/yago/HardBopTrumpeters,19,,,,,
http://dbpedia.org/class/yago/AmericanEmoMusicalGroups,19,,,,,
http://dbpedia.org/ontology/Magazine,19,,,,,
http://dbpedia.org/class/yago/BluesMusiciansFromMississippi,19,,,,,
http://dbpedia.org/class/yago/AmericanMusicIndustryExecutives,19,,,,,
http://dbpedia.org/class/yago/MusicalGroupsEstablishedIn1993,19,,,,,
http://dbpedia.org/class/yago/AbletonLiveUsers,19,,,,,
http://dbpedia.org/class/yago/PseudonymousRappers,19,,,,,
http://dbpedia.org/class/yago/PeopleFromNewOrleans,Louisiana,19,,,,
http://dbpedia.org/class/yago/SingersWithAFourOctaveVocalRange,19,,,,,
http://dbpedia.org/class/yago/AmericanDancers,19,,,,,
http://dbpedia.org/class/yago/AmericanActors,19,,,,,
http://dbpedia.org/class/yago/MemberStatesOfTheUnitedNations,19,,,,,
http://dbpedia.org/class/yago/AmericanSongwriters,19,,,,,
http://dbpedia.org/class/yago/ReggaeFusionArtists,19,,,,,
http://dbpedia.org/class/yago/MusiciansFromAlabama,19,,,,,
http://dbpedia.org/class/yago/RenaissanceComposers,19,,,,,
http://dbpedia.org/class/yago/JapaneseMusicians,19,,,,,
http://dbpedia.org/class/yago/CanadianExpatriateMusiciansInTheUnitedStates,19,,,,,
http://dbpedia.org/class/yago/RCARecordsNashvilleArtists,19,,,,,
http://dbpedia.org/class/yago/ABCRecordsArtists,19,,,,,
http://dbpedia.org/class/yago/PeopleFromSeattle,Washington,19,,,,
http://dbpedia.org/class/yago/BollywoodPlaybackSingers,19,,,,,
http://dbpedia.org/class/yago/MusiciansFromParis,19,,,,,
http://dbpedia.org/class/yago/BritishDanceMusicians,19,,,,,
http://dbpedia.org/class/yago/GrungeMusicians,19,,,,,
http://dbpedia.org/class/yago/AmericanExperimentalMusicalGroups,19,,,,,
http://dbpedia.org/class/yago/RiversideRecordsArtists,19,,,,,
http://dbpedia.org/class/yago/MusiciansFromHamburg,19,,,,,
http://dbpedia.org/class/yago/AmericanAccordionists,19,,,,,
http://dbpedia.org/class/yago/AustrianComposers,19,,,,,
http://dbpedia.org/class/yago/AmericanPunkRockGuitarists,18,,,,,
http://dbpedia.org/ontology/RecordLabel,18,,,,,
http://dbpedia.org/class/yago/SwingSaxophonists,18,,,,,
http://dbpedia.org/class/yago/MusicalGroupsDisestablishedIn2009,18,,,,,
http://dbpedia.org/class/yago/JapanesePopSingers,18,,,,,
http://dbpedia.org/class/yago/AmericanMusicVideoDirectors,18,,,,,
http://dbpedia.org/class/yago/AmericanAcousticGuitarists,18,,,,,
http://dbpedia.org/class/yago/AmericanTelevisionProducers,18,,,,,
http://dbpedia.org/class/yago/MusicalGroupsEstablishedIn1980,18,,,,,
http://dbpedia.org/class/yago/MusicalGroupsEstablishedIn1988,18,,,,,
http://dbpedia.org/class/yago/AmericanFunkMusicians,18,,,,,
http://dbpedia.org/class/yago/PeopleFromAmsterdam,18,,,,,
http://dbpedia.org/ontology/Saint,18,,,,,
http://dbpedia.org/class/yago/BebopSaxophonists,18,,,,,
http://dbpedia.org/class/yago/AmericanPopMusicGroups,18,,,,,
http://dbpedia.org/class/yago/AlumniOfTheConservatoireDeParis,18,,,,,
http://dbpedia.org/class/yago/HipHopRecordProducers,18,,,,,
http://dbpedia.org/class/yago/AmericanHardcorePunkMusicalGroups,18,,,,,
http://dbpedia.org/class/yago/Post-bopPianists,18,,,,,
http://dbpedia.org/class/yago/BreastCancerSurvivors,18,,,,,
http://dbpedia.org/class/yago/PeopleFromSanFrancisco,California,18,,,,
http://dbpedia.org/class/yago/ClassicalEraComposers,18,,,,,
http://dbpedia.org/class/yago/JamaicanMaleSingers,18,,,,,
http://dbpedia.org/class/yago/PeopleFromCleveland,Ohio,18,,,,
http://dbpedia.org/class/yago/JamaicanReggaeSingers,18,,,,,
http://dbpedia.org/ontology/ProgrammingLanguage,18,,,,,
http://dbpedia.org/class/yago/OperaticSopranos,18,,,,,
http://dbpedia.org/class/yago/BigBandBandleaders,18,,,,,
http://dbpedia.org/class/yago/MusicalGroupsEstablishedIn2000,18,,,,,
http://dbpedia.org/class/yago/MilanConservatoryAlumni,18,,,,,
http://dbpedia.org/class/yago/NorwegianFemaleSingers,18,,,,,
http://dbpedia.org/class/yago/LatinPopSingers,18,,,,,
http://dbpedia.org/class/yago/MusiciansFromWashington,D.C.,18,,,,
http://dbpedia.org/class/yago/SunRecordsArtists,18,,,,,
http://dbpedia.org/class/yago/AmericanClassicalPianists,18,,,,,
http://dbpedia.org/class/yago/ColumbiaUniversityAlumni,17,,,,,
http://dbpedia.org/class/yago/SireRecordsArtists,17,,,,,
http://dbpedia.org/class/yago/BebopTrumpeters,17,,,,,
http://dbpedia.org/class/yago/BritishDJs,17,,,,,
http://yago-knowledge.org/resource/SouthAsianCountries,17,,,,,
http://dbpedia.org/class/yago/CanadianCountrySingers,17,,,,,
http://dbpedia.org/class/yago/GermanClassicalOrganists,17,,,,,
http://dbpedia.org/class/yago/AlumniOfTheRoyalCollegeOfMusic,17,,,,,
http://yago-knowledge.org/resource/StatesOfTheUnitedStates,17,,,,,
http://dbpedia.org/class/yago/JazzFusionGuitarists,17,,,,,
http://dbpedia.org/class/yago/MusicalGroupsEstablishedIn1977,17,,,,,
http://dbpedia.org/class/yago/MusicalGroupsEstablishedIn1978,17,,,,,
http://dbpedia.org/ontology/Cave,17,,,,,
http://dbpedia.org/class/yago/MusicalGroupsEstablishedIn1982,17,,,,,
http://dbpedia.org/class/yago/GermanDJs,17,,,,,
http://dbpedia.org/class/yago/AmericanComedians,17,,,,,
http://dbpedia.org/class/yago/FootballClubsInEngland,17,,,,,
http://dbpedia.org/class/yago/PeopleFromMilan,17,,,,,
http://dbpedia.org/class/yago/AmericanActivists,17,,,,,
http://dbpedia.org/ontology/Monarch,17,,,,,
http://dbpedia.org/class/yago/PeopleConvictedOfDrugOffenses,17,,,,,
http://dbpedia.org/ontology/Sport,17,,,,,
http://dbpedia.org/class/yago/AfricanAmericanPianists,17,,,,,
http://dbpedia.org/class/yago/Vee-JayRecordsArtists,17,,,,,
http://dbpedia.org/class/yago/SonyBMGArtists,17,,,,,
http://dbpedia.org/class/yago/IndianFilmSingers,17,,,,,
http://dbpedia.org/class/yago/TheXFactorJudges,17,,,,,
http://dbpedia.org/class/yago/MilestoneRecordsArtists,17,,,,,
http://dbpedia.org/class/yago/AmericanSoulMusicalGroups,17,,,,,
http://dbpedia.org/class/yago/Electro-hopMusicians,17,,,,,
http://dbpedia.org/class/yago/EnglishDanceMusicGroups,17,,,,,
http://dbpedia.org/class/yago/BritishMaleSingers,17,,,,,
http://dbpedia.org/class/yago/BritishFemaleSingers,17,,,,,
http://dbpedia.org/ontology/Holiday,17,,,,,
http://dbpedia.org/ontology/GrandPrix,17,,,,,
http://dbpedia.org/class/yago/JazzComposers,17,,,,,
http://dbpedia.org/class/yago/MusicalGroupsEstablishedIn2005,17,,,,,
http://dbpedia.org/class/yago/MusiciansWhoCommittedSuicide,17,,,,,
http://dbpedia.org/class/yago/EnglishElectronicMusicGroups,17,,,,,
http://dbpedia.org/class/yago/JapaneseMusicalGroups,17,,,,,
http://yago-knowledge.org/resource/EastAsianCountries,17,,,,,
http://dbpedia.org/class/yago/AmericanBluesPianists,17,,,,,
http://dbpedia.org/class/yago/MuseRecordsArtists,17,,,,,
http://dbpedia.org/class/yago/ItalianPopSingers,17,,,,,
http://dbpedia.org/ontology/MilitaryPerson,17,,,,,
http://dbpedia.org/class/yago/EnglishFolkSingers,17,,,,,
http://dbpedia.org/class/yago/JewishClassicalPianists,17,,,,,
http://dbpedia.org/class/yago/AmericanLyricists,17,,,,,
http://dbpedia.org/ontology/Astronaut,17,,,,,
http://dbpedia.org/class/yago/SongwritersFromNewJersey,17,,,,,
http://dbpedia.org/class/yago/MusiciansFromMississippi,17,,,,,
http://dbpedia.org/class/yago/MusicalGroupsFromNewYorkCity,16,,,,,
http://dbpedia.org/class/yago/ArtRockMusicalGroups,16,,,,,
http://dbpedia.org/ontology/SportsManager,16,,,,,
http://dbpedia.org/class/yago/OfficersOfTheOrderOfTheBritishEmpire,16,,,,,
http://dbpedia.org/class/yago/HarvardUniversityAlumni,16,,,,,
http://dbpedia.org/class/yago/PeopleFromNewark,NewJersey,16,,,,
http://dbpedia.org/class/yago/EnglishSoulSingers,16,,,,,
http://www.w3.org/2004/02/skos/core#Concept,16,,,,,
http://dbpedia.org/ontology/TennisPlayer,16,,,,,
http://dbpedia.org/class/yago/AmericanIdolParticipants,16,,,,,
http://dbpedia.org/class/yago/SwingTrumpeters,16,,,,,
http://dbpedia.org/class/yago/CanadianRockKeyboardists,16,,,,,
http://dbpedia.org/class/yago/GermanHeavyMetalMusicalGroups,16,,,,,
http://dbpedia.org/class/yago/AmericanAlternativeCountrySingers,16,,,,,
http://dbpedia.org/class/yago/AfricanAmericanDancers,16,,,,,
http://dbpedia.org/class/yago/MusicalGroupsEstablishedIn1984,16,,,,,
http://dbpedia.org/class/yago/GermanRecordProducers,16,,,,,
http://dbpedia.org/class/yago/EnglishPeopleOfScottishDescent,16,,,,,
http://dbpedia.org/class/yago/NonesuchRecordsArtists,16,,,,,
http://dbpedia.org/class/yago/CanadianFilmActors,16,,,,,
http://dbpedia.org/ontology/Star,16,,,,,
http://dbpedia.org/class/yago/JewishMusicians,16,,,,,
http://dbpedia.org/class/yago/AmericanJazzClarinetists,16,,,,,
http://dbpedia.org/class/yago/MusiciansFromVancouver,16,,,,,
http://dbpedia.org/class/yago/MusiciansFromArkansas,16,,,,,
http://dbpedia.org/class/yago/AmericanContraltos,16,,,,,
http://dbpedia.org/class/yago/IdolSeriesJudges,16,,,,,
http://dbpedia.org/class/yago/AlternativeRockGroupsFromCalifornia,16,,,,,
http://dbpedia.org/class/yago/ElectricFolkMusicians,16,,,,,
http://dbpedia.org/class/yago/AmericanClassicalViolinists,16,,,,,
http://yago-knowledge.org/resource/NorthAsianCountries,16,,,,,
http://dbpedia.org/class/yago/ScottishMaleSingers,16,,,,,
http://dbpedia.org/class/yago/AmericanJazzTrombonists,16,,,,,
http://dbpedia.org/class/yago/PeopleFromBaltimore,Maryland,16,,,,
http://dbpedia.org/class/yago/MusicalGroupsFromGlasgow,16,,,,,
http://yago-knowledge.org/resource/CentralAsianCountries,16,,,,,
http://dbpedia.org/class/yago/MusiciansFromMissouri,16,,,,,
http://dbpedia.org/class/yago/EnglishAlternativeRockGroups,16,,,,,
http://dbpedia.org/class/yago/Post-bopTrumpeters,16,,,,,
http://dbpedia.org/ontology/chairman,16,,,,,
http://dbpedia.org/class/yago/ConvertsToIslam,16,,,,,
http://dbpedia.org/ontology/VideogamesLeague,16,,,,,
http://dbpedia.org/class/yago/GermanComedians,16,,,,,
http://dbpedia.org/class/yago/MusiciansFromLouisiana,16,,,,,
http://dbpedia.org/class/yago/MusiciansFromNewOrleans,Louisiana,16,,,,
http://dbpedia.org/ontology/PlayboyPlaymate,16,,,,,
http://dbpedia.org/class/yago/WomenComposers,16,,,,,
http://dbpedia.org/class/yago/SpanishMaleSingers,16,,,,,
http://dbpedia.org/class/yago/EnglishRappers,16,,,,,
http://dbpedia.org/class/yago/AmericanPost-grungeMusicalGroups,16,,,,,
http://dbpedia.org/class/yago/PeopleFromStockholm,16,,,,,
http://dbpedia.org/class/yago/PeopleFromRioDeJaneiro(city),16,,,,,
http://dbpedia.org/class/yago/SongwritersFromMassachusetts,16,,,,,
http://dbpedia.org/class/yago/CanadianSongwriters,16,,,,,
http://dbpedia.org/class/yago/AmericanFashionDesigners,15,,,,,
http://schema.org/SportsEvent,15,,,,,
http://dbpedia.org/class/yago/CanadianIndieRockMusicians,15,,,,,
http://dbpedia.org/class/yago/MusicalGroupsFromToronto,15,,,,,
http://dbpedia.org/class/yago/EnglishRockKeyboardists,15,,,,,
http://dbpedia.org/class/yago/Dance-punkMusicalGroups,15,,,,,
http://dbpedia.org/class/yago/MusicalGroupsDisestablishedIn2003,15,,,,,
http://dbpedia.org/class/yago/AmericanBandleaders,15,,,,,
http://dbpedia.org/class/yago/IslandRecordsArtists,15,,,,,
http://dbpedia.org/ontology/Wrestler,15,,,,,
http://dbpedia.org/class/yago/MusiciansFromDallas,Texas,15,,,,
http://dbpedia.org/class/yago/AmericanPopPianists,15,,,,,
http://dbpedia.org/class/yago/AmericanPainters,15,,,,,
http://dbpedia.org/class/yago/PeopleFromRome,15,,,,,
http://dbpedia.org/class/yago/SongwritersFromTexas,15,,,,,
http://dbpedia.org/class/yago/MGMRecordsArtists,15,,,,,
http://dbpedia.org/ontology/Year,15,,,,,
http://dbpedia.org/class/yago/UniRecordsArtists,15,,,,,
http://dbpedia.org/class/yago/PeopleFromAustin,Texas,15,,,,
http://dbpedia.org/class/yago/MusicalGroupsFromLiverpool,15,,,,,
http://dbpedia.org/class/yago/ContemporaryBluesMusicians,15,,,,,
http://dbpedia.org/class/yago/EnglishChildSingers,15,,,,,
http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#Player,15,,,,,
http://dbpedia.org/class/yago/AmericanEntertainersOfCubanDescent,15,,,,,
http://dbpedia.org/class/yago/PeopleFromGlasgow,15,,,,,
http://dbpedia.org/class/yago/PeopleFromBoston,Massachusetts,15,,,,
http://dbpedia.org/class/yago/DefJamRecordingsArtists,15,,,,,
http://dbpedia.org/class/yago/SwingPianists,15,,,,,
http://dbpedia.org/class/yago/AmericanMusiciansOfRussianDescent,15,,,,,
http://dbpedia.org/class/yago/GRPRecordsArtists,15,,,,,
http://dbpedia.org/class/yago/BellRecordsArtists,15,,,,,
http://dbpedia.org/class/yago/AmericanJazzAltoSaxophonists,15,,,,,
http://dbpedia.org/class/yago/AmericanTrumpeters,15,,,,,
http://dbpedia.org/class/yago/PolydorRecordsArtists,15,,,,,
http://dbpedia.org/ontology/ProtectedArea,15,,,,,
http://dbpedia.org/class/yago/AmericanTelevisionComposers,15,,,,,
http://dbpedia.org/class/yago/AmericanRockKeyboardists,15,,,,,
http://dbpedia.org/class/yago/DixielandJazzMusicians,15,,,,,
http://dbpedia.org/ontology/PeriodicalLiterature,15,,,,,
http://dbpedia.org/class/yago/EnglishFolkMusicians,15,,,,,
http://dbpedia.org/class/yago/PeopleFromLongIsland,15,,,,,
http://dbpedia.org/class/yago/FemaleHeavyMetalSingers,15,,,,,
http://dbpedia.org/class/yago/GermanSingers,15,,,,,
http://dbpedia.org/ontology/RadioControlledRacingLeague,15,,,,,
http://dbpedia.org/class/yago/NorwegianBlackMetalMusicalGroups,15,,,,,
http://dbpedia.org/class/yago/MusiciansFromKentucky,14,,,,,
http://dbpedia.org/class/yago/IndianMaleSingers,14,,,,,
http://dbpedia.org/ontology/Park,14,,,,,
http://dbpedia.org/class/yago/PeopleFromTulsa,Oklahoma,14,,,,
http://dbpedia.org/class/yago/MusicalGroupsDisestablishedIn2000,14,,,,,
http://dbpedia.org/class/yago/MusicalGroupsDisestablishedIn2004,14,,,,,
http://dbpedia.org/class/yago/EnglishDrummers,14,,,,,
http://dbpedia.org/class/yago/AlumniOfTheRoyalAcademyOfMusic,14,,,,,
http://dbpedia.org/ontology/Song,14,,,,,
http://dbpedia.org/class/yago/TrojanRecordsArtists,14,,,,,
http://dbpedia.org/class/yago/SongwritersFromGeorgia(U.S.State),14,,,,,
http://dbpedia.org/class/yago/EnglishHeavyMetalSingers,14,,,,,
http://dbpedia.org/class/yago/GlamMetalMusicians,14,,,,,
http://dbpedia.org/class/yago/HockeyTeam108080386,14,,,,,
http://umbel.org/umbel/rc/Location_Underspecified,14,,,,,
http://dbpedia.org/ontology/Name,14,,,,,
http://dbpedia.org/ontology/Instrument,14,,,,,
http://dbpedia.org/class/yago/AmericanJazzTenorSaxophonists,14,,,,,
http://dbpedia.org/class/yago/AmericanPeopleOfFrenchDescent,14,,,,,
http://dbpedia.org/class/yago/MusicalGroupsFromBoston,Massachusetts,14,,,,
http://dbpedia.org/class/yago/MusiciansFromBoston,Massachusetts,14,,,,
http://dbpedia.org/class/yago/MusiciansFromNorthCarolina,14,,,,,
http://dbpedia.org/class/yago/EnglishFemaleGuitarists,14,,,,,
http://dbpedia.org/class/yago/PsychedelicMusicalGroups,14,,,,,
http://dbpedia.org/class/yago/AmericanMusiciansOfPuertoRicanDescent,14,,,,,
http://dbpedia.org/class/yago/JewishCanadianMusicians,14,,,,,
http://dbpedia.org/class/yago/DutchFemaleSingers,14,,,,,
http://dbpedia.org/class/yago/AmericanMusiciansOfFilipinoDescent,14,,,,,
