Concept,count
http://dbpedia.org/class/yago/WikicatOperaSingers,1177
http://dbpedia.org/class/yago/WikicatAmericanVoiceActresses,1177
http://dbpedia.org/class/yago/WikicatParticipantsInAmericanRealityTelevisionSeries,1176
http://dbpedia.org/class/yago/WikicatPeopleFromPennsylvania,1174
http://dbpedia.org/class/yago/WikicatPlayStationGames,1173
http://dbpedia.org/ontology/EurovisionSongContestEntry,1173
http://dbpedia.org/class/yago/WikicatAmigaGames,1171
http://dbpedia.org/class/yago/WikicatStokeCityF.C.Players,1170
http://dbpedia.org/class/yago/WikicatAmericanPhilosophers,1169
http://dbpedia.org/class/yago/WikicatAllsvenskanPlayers,1168
http://dbpedia.org/class/yago/WikicatTrees,1168
http://dbpedia.org/class/yago/WikicatAmericanEngineers,1165
http://dbpedia.org/class/yago/WikicatAmericanVoiceActors,1159
http://dbpedia.org/class/yago/WikicatUnitedStatesNavalAcademyAlumni,1158
"http://dbpedia.org/class/yago/WikicatPeopleFromDetroit,Michigan",1157
http://www.w3.org/2002/07/owl#ObjectProperty,1156
http://dbpedia.org/class/yago/WikicatPGATourGolfers,1156
http://dbpedia.org/class/yago/WikicatAmericanIceHockeyPlayers,1153
http://dbpedia.org/class/yago/WikicatPeopleFromAmsterdam,1148
http://dbpedia.org/class/yago/WikicatPeopleFromTheBronx,1143
http://dbpedia.org/class/yago/WikicatPortValeF.C.Players,1138
http://dbpedia.org/class/yago/WikicatOfficersOfTheOrderOfCanada,1136
http://dbpedia.org/class/yago/WikicatPittsburghSteelersPlayers,1134
http://dbpedia.org/class/yago/WikicatPeopleFromSaintPetersburg,1133
http://dbpedia.org/class/yago/WikicatAmericanMaleGolfers,1133
http://dbpedia.org/class/yago/WikicatAmericanTelevisionSitcoms,1132
http://dbpedia.org/class/yago/WikicatBaroqueComposers,1130
"http://dbpedia.org/class/yago/WikicatPeopleFromHouston,Texas",1126
http://dbpedia.org/class/yago/WikicatSwedishIceHockeyPlayers,1126
http://dbpedia.org/class/yago/WikicatPeopleFromMexicoCity,1123
http://dbpedia.org/class/yago/WikicatAmericanPianists,1119
http://dbpedia.org/class/yago/WikicatAlumniOfTheLondonSchoolOfEconomics,1118
http://dbpedia.org/class/yago/WikicatPortlandBeaversPlayers,1112
http://dbpedia.org/class/yago/WikicatProteins,1109
http://dbpedia.org/class/yago/WikicatPortCities,1108
http://dbpedia.org/class/yago/WikicatOlympicBronzeMedalistsForTheUnitedStates,1102
http://dbpedia.org/class/yago/WikicatBaseballPlayersFromIllinois,1101
http://dbpedia.org/class/yago/WikicatRCARecordsAlbums,1101
http://dbpedia.org/class/yago/WikicatRPMCountryTracksNumber-oneSingles,1101
http://dbpedia.org/ontology/Earthquake,1101
http://dbpedia.org/class/yago/WikicatPeopleFromMilan,1096
http://schema.org/Festival,1096
http://dbpedia.org/class/yago/WikicatAmericanPoliticalWriters,1093
http://dbpedia.org/class/yago/WikicatBelgianFootballers,1092
http://dbpedia.org/class/yago/WikicatPlayersOfAmericanFootballFromCalifornia,1092
http://dbpedia.org/class/yago/WikicatUruguayanFootballers,1092
http://dbpedia.org/class/yago/WikicatBirdsOfAsia,1090
http://dbpedia.org/class/yago/WikicatAmericanCrimeFilms,1090
http://dbpedia.org/class/yago/WikicatAmericanFootballTightEnds,1089
http://dbpedia.org/ontology/RollerCoaster,1082
http://dbpedia.org/ontology/CricketTeam,1080
http://dbpedia.org/class/yago/WikicatOlympicMedalistsInFieldHockey,1079
http://dbpedia.org/class/yago/WikicatAmericanPeopleOfDutchDescent,1077
http://dbpedia.org/class/yago/WikicatPeopleFromTehran,1071
http://dbpedia.org/ontology/FormulaOneRacer,1070
http://dbpedia.org/class/yago/WikicatVaudevillePerformers,1070
http://dbpedia.org/class/yago/WikicatBattlesInvolvingFrance,1059
http://www.wikidata.org/entity/Q15410431,1058
http://dbpedia.org/class/yago/WikicatTampaBayBuccaneersPlayers,1057
"http://dbpedia.org/class/yago/WikicatAlumniOfTrinityCollege,Dublin",1056
"http://dbpedia.org/class/yago/WikicatPeopleFromSeattle,Washington",1055
http://dbpedia.org/class/yago/WikicatPopAlbums,1051
http://dbpedia.org/class/yago/WikicatAmericanComedy-dramaFilms,1050
http://dbpedia.org/class/yago/WikicatAlumniOfUniversityCollegeLondon,1047
http://dbpedia.org/class/yago/WikicatAmericanRockSingers,1045
http://dbpedia.org/class/yago/WikicatBaseballPlayersFromOhio,1041
http://www.wikidata.org/entity/Q9259,1038
http://dbpedia.org/class/yago/WikicatPeopleFromMumbai,1035
http://dbpedia.org/class/yago/WikicatAmericanIndependentRecordLabels,1031
http://dbpedia.org/class/yago/WikicatAmericanMagazines,1030
http://dbpedia.org/class/yago/WikicatRecordProducers,1029
http://dbpedia.org/class/yago/WikicatSwimmersAtThe2008SummerOlympics,1025
http://dbpedia.org/class/yago/WikicatTurkishPeople,1023
http://dbpedia.org/class/yago/WikicatUKSinglesChartNumber-oneSingles,1022
http://dbpedia.org/class/yago/WikicatAmericanDrummers,1017
http://dbpedia.org/class/yago/WikicatPublicHighSchoolsInTexas,1016
"http://dbpedia.org/class/yago/WikicatAlumniOfBalliolCollege,Oxford",1014
http://dbpedia.org/class/yago/WikicatAtlantaFalconsPlayers,1014
http://dbpedia.org/class/yago/WikicatAmericanNovels,1013
http://dbpedia.org/class/yago/WikicatTownshipsInIndiana,1008
http://dbpedia.org/class/yago/WikicatUnitedStatesNavyAdmirals,1008
http://dbpedia.org/class/yago/WikicatTownshipsInIowa,1005
http://dbpedia.org/class/yago/WikicatAmericanColumnists,1004
http://dbpedia.org/ontology/ComicStrip,1002
http://dbpedia.org/class/yago/WikicatPeopleFromMunich,1002
http://dbpedia.org/class/yago/WikicatPeopleFromRioDeJaneiro(city),1001
http://dbpedia.org/class/yago/WikicatAmericanPeopleConvictedOfMurder,995
http://dbpedia.org/class/yago/WikicatPlayersOfAmericanFootballFromPennsylvania,994
http://dbpedia.org/class/yago/WikicatAmericanPeopleOfPolishDescent,992
http://dbpedia.org/class/yago/WikicatBaronetsInTheBaronetageOfEngland,991
http://dbpedia.org/class/yago/WikicatBaltimoreOriolesPlayers,990
http://dbpedia.org/class/yago/WikicatAlbumsRecordedAtVanGelderStudio,990
http://dbpedia.org/class/yago/WikicatOlympicCompetitorsForGreatBritain,983
http://dbpedia.org/class/yago/WikicatRCARecordsSingles,982
http://dbpedia.org/class/yago/WikicatPublicHighSchoolsInCalifornia,981
http://dbpedia.org/class/yago/WikicatAmericanExpatriateBasketballPeopleInItaly,979
http://dbpedia.org/class/yago/WikicatAmericanChemists,979
http://dbpedia.org/class/yago/WikicatOlympicMedalistsInWrestling,974
http://dbpedia.org/class/yago/WikicatAssociationFootballCentralDefenders,974
http://dbpedia.org/class/yago/WikicatAmericanChildActors,974
http://dbpedia.org/class/yago/WikicatPeopleFromHamburg,969
http://dbpedia.org/class/yago/WikicatPlayersOfAmericanFootballFromTexas,966
http://dbpedia.org/class/yago/WikicatAmericanIndependentFilms,966
http://dbpedia.org/class/yago/WikicatBillboardHotDanceClubSongsNumber-oneSingles,965
http://dbpedia.org/class/yago/WikicatAustrianFootballers,962
http://dbpedia.org/class/yago/WikicatTownsInSaxony-Anhalt,962
"http://dbpedia.org/class/yago/WikicatPeopleFromDallas,Texas",961
http://dbpedia.org/class/yago/WikicatPeopleFromOslo,961
http://dbpedia.org/class/yago/WikicatAmericanIndieRockGroups,957
http://dbpedia.org/class/yago/WikicatAmericanRomanticDramaFilms,957
http://dbpedia.org/class/yago/WikicatAnglophoneQuebecPeople,954
http://dbpedia.org/class/yago/WikicatUnionArmyOfficers,951
http://dbpedia.org/class/yago/WikicatAmericanPlayersOfCanadianFootball,949
http://dbpedia.org/class/yago/WikicatSwimmersAtThe2000SummerOlympics,947
http://dbpedia.org/class/yago/WikicatAustralianRugbyUnionPlayers,944
http://dbpedia.org/class/yago/WikicatTownsInNewYork,940
http://dbpedia.org/class/yago/WikicatBillboardHotR&B/Hip-HopSongsNumber-oneSingles,935
http://dbpedia.org/class/yago/WikicatArgentinePeopleOfItalianDescent,935
http://dbpedia.org/class/yago/WikicatPlayStationNetworkGames,934
http://dbpedia.org/class/yago/WikicatAustralianSoccerPlayers,934
http://dbpedia.org/class/yago/WikicatBeetlesOfEurope,933
http://dbpedia.org/class/yago/WikicatSwimmersAtThe2012SummerOlympics,933
http://dbpedia.org/class/yago/WikicatUnitedStatesNavySailors,932
http://dbpedia.org/class/yago/WikicatAmericanSoapOperaActresses,927
http://dbpedia.org/class/yago/WikicatAmericanMaleSilentFilmActors,923
"http://dbpedia.org/class/yago/WikicatPeopleFromPittsburgh,Pennsylvania",921
http://dbpedia.org/class/yago/WikicatSwimmersAtThe2004SummerOlympics,921
http://dbpedia.org/class/yago/WikicatPhenolEthers,920
http://dbpedia.org/class/yago/WikicatBaseballPlayersFromTexas,918
http://dbpedia.org/ontology/Theatre,918
http://dbpedia.org/class/yago/WikicatBirminghamBaronsPlayers,917
http://dbpedia.org/class/yago/WikicatAmericanPeopleOfFrenchDescent,917
http://dbpedia.org/class/yago/WikicatAmericanPainters,911
http://dbpedia.org/class/yago/WikicatAmericanPoliticians,911
http://dbpedia.org/class/yago/WikicatAmericanPopSingers,907
"http://dbpedia.org/class/yago/WikicatPeopleFromNewOrleans,Louisiana",906
http://dbpedia.org/class/yago/WikicatOlympicMedalistsInFencing,905
http://dbpedia.org/class/yago/WikicatUnionArmyGenerals,903
"http://dbpedia.org/class/yago/WikicatPeopleFromAtlanta,Georgia",902
http://dbpedia.org/class/yago/WikicatAustrianFootballBundesligaPlayers,901
http://dbpedia.org/class/yago/WikicatPeopleFromFlorence,900
http://dbpedia.org/class/yago/WikicatAmericanEssayists,898
http://dbpedia.org/class/yago/WikicatTownsInNewSouthWales,897
http://dbpedia.org/class/yago/WikicatAmericanSchoolteachers,888
http://dbpedia.org/class/yago/WikicatTownsInVictoria(Australia),888
http://dbpedia.org/class/yago/WikicatOperaticSopranos,885
http://dbpedia.org/class/yago/WikicatOlympicMedalistsInSailing,881
http://dbpedia.org/class/yago/WikicatPeopleEducatedAtHarrowSchool,881
http://dbpedia.org/class/yago/WikicatUnitedArtistsFilms,881
http://dbpedia.org/ontology/CyclingTeam,881
http://dbpedia.org/class/yago/WikicatPrvaHNLPlayers,880
http://dbpedia.org/class/yago/WikicatBillboardHot100Number-oneSingles,879
http://dbpedia.org/class/yago/WikicatTorontoMapleLeafsPlayers,877
http://dbpedia.org/class/yago/WikicatPeopleFromCopenhagen,874
http://dbpedia.org/ontology/Volcano,872
http://dbpedia.org/class/yago/WikicatTottenhamHotspurF.C.Players,872
http://dbpedia.org/class/yago/WikicatSyracuseChiefsPlayers,871
http://dbpedia.org/class/yago/WikicatAmericanBankers,869
http://dbpedia.org/class/yago/WikicatBirdsOfCameroon,869
http://dbpedia.org/class/yago/WikicatPuzzleVideoGames,867
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInAnkaraProvince,866
http://dbpedia.org/ontology/Canal,864
http://dbpedia.org/class/yago/WikicatTranslators,861
http://dbpedia.org/class/yago/WikicatBirdsOfBrazil,860
http://dbpedia.org/class/yago/WikicatAmericanCartoonists,860
http://dbpedia.org/class/yago/WikicatSwissSuperLeaguePlayers,859
http://dbpedia.org/class/yago/WikicatAmericanScientists,856
http://dbpedia.org/class/yago/WikicatOlympicCompetitorsForCanada,855
http://dbpedia.org/class/yago/WikicatAncientGreekCities,851
http://dbpedia.org/class/yago/WikicatPeopleFromPrague,850
http://dbpedia.org/class/yago/WikicatOaklandAthleticsPlayers,849
http://dbpedia.org/class/yago/WikicatSussexCricketers,847
"http://dbpedia.org/class/yago/WikicatPeopleFromBuffalo,NewYork",846
http://dbpedia.org/class/yago/WikicatAmericanSilentFilmActresses,843
http://dbpedia.org/ontology/RugbyLeague,843
http://dbpedia.org/class/yago/WikicatTexasRangersPlayers,842
http://dbpedia.org/class/yago/WikicatPlayersOfAmericanFootballFromFlorida,840
http://dbpedia.org/class/yago/WikicatPeopleFromBelfast,839
http://dbpedia.org/class/yago/WikicatPeopleFromIstanbul,837
http://dbpedia.org/class/yago/WikicatBirdsOfIndia,835
http://dbpedia.org/class/yago/WikicatAustralianRulesFootballersFromWesternAustralia,835
http://dbpedia.org/class/yago/WikicatPeopleFromMassachusetts,835
http://dbpedia.org/class/yago/WikicatArsenalF.C.Players,832
http://dbpedia.org/class/yago/WikicatPrivateUniversitiesAndCollegesInJapan,832
http://dbpedia.org/class/yago/WikicatAmericanMusicalTheatreActresses,831
http://dbpedia.org/class/yago/WikicatRacingVideoGames,831
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInMinasGerais,830
http://dbpedia.org/class/yago/WikicatPortuguesePeople,827
http://dbpedia.org/class/yago/WikicatOaklandRaidersPlayers,824
http://dbpedia.org/class/yago/WikicatPashtunPeople,824
http://dbpedia.org/class/yago/WikicatAlumniOfTheUniversityOfGlasgow,824
http://dbpedia.org/class/yago/WikicatAmericanFantasyFilms,823
http://dbpedia.org/class/yago/WikicatPeopleFromIllinois,822
http://dbpedia.org/ontology/GolfCourse,820
http://dbpedia.org/class/yago/WikicatPeopleFromMontevideo,819
http://dbpedia.org/class/yago/WikicatAmericanBassGuitarists,819
http://dbpedia.org/class/yago/WikicatOhioStateUniversityAlumni,819
http://www.wikidata.org/entity/Q8072,819
http://dbpedia.org/class/yago/WikicatAmericanBiologists,818
http://dbpedia.org/class/yago/WikicatPeopleFromBarcelona,818
http://dbpedia.org/class/yago/WikicatPeopleFromWarsaw,817
http://www.wikidata.org/entity/Q3501317,817
http://dbpedia.org/class/yago/WikicatAustralianMaleTelevisionActors,816
http://dbpedia.org/class/yago/WikicatPeopleFromLiverpool,815
http://dbpedia.org/class/yago/WikicatOlympicMedalistsInBoxing,814
http://dbpedia.org/class/yago/WikicatAmericanFantasyWriters,812
http://dbpedia.org/class/yago/WikicatPeopleFromStockholm,809
http://dbpedia.org/class/yago/WikicatOlympicGoldMedalistsForTheSovietUnion,809
http://www.wikidata.org/entity/Q16278103,808
http://dbpedia.org/class/yago/WikicatPhotographers,807
http://dbpedia.org/class/yago/WikicatAmericanWomenPoets,807
http://dbpedia.org/class/yago/WikicatSwissFootballers,804
http://dbpedia.org/class/yago/WikicatAmericanDiplomats,802
http://dbpedia.org/class/yago/WikicatAmericanPeopleOfRussian-JewishDescent,802
http://dbpedia.org/class/yago/WikicatAstonVillaF.C.Players,802
http://dbpedia.org/class/yago/WikicatAlcohols,801
http://dbpedia.org/class/yago/WikicatBinaryStars,801
http://dbpedia.org/class/yago/WikicatAmericanAnthropologists,801
http://dbpedia.org/class/yago/WikicatAmericanBoxers,801
http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1910,800
http://dbpedia.org/class/yago/WikicatAmericanAstronomers,796
http://dbpedia.org/class/yago/WikicatPeopleFromMadrid,795
http://dbpedia.org/class/yago/WikicatAmericanSociologists,795
http://dbpedia.org/class/yago/WikicatAustralianTelevisionActresses,792
http://dbpedia.org/class/yago/WikicatBirdsOfPeru,792
http://dbpedia.org/class/yago/WikicatSunderlandA.F.C.Players,791
http://dbpedia.org/class/yago/WikicatOSXGames,790
http://dbpedia.org/class/yago/WikicatAmericanMixedMartialArtists,788
http://dbpedia.org/class/yago/WikicatTranscriptionFactors,788
"http://dbpedia.org/class/yago/WikicatPeopleFromQueens,NewYork",787
http://dbpedia.org/class/yago/WikicatUpcomingFilms,787
http://dbpedia.org/class/yago/WikicatPhiladelphiaAthleticsPlayers,786
http://dbpedia.org/class/yago/WikicatOlympicMedalistsInCycling,786
http://dbpedia.org/class/yago/WikicatAtlantaBravesPlayers,780
http://dbpedia.org/class/yago/WikicatPsychologicalThrillerFilms,779
http://dbpedia.org/class/yago/WikicatPeopleFromSantiago,777
http://dbpedia.org/class/yago/WikicatPrestonNorthEndF.C.Players,777
http://dbpedia.org/class/yago/WikicatUSLFirstDivisionPlayers,777
http://dbpedia.org/class/yago/WikicatSyndromes,776
http://dbpedia.org/class/yago/WikicatOlympicMedalistsInHandball,772
http://dbpedia.org/class/yago/WikicatUnitedStatesAirForceOfficers,772
http://dbpedia.org/class/yago/WikicatAmericanComicsArtists,771
http://dbpedia.org/class/yago/WikicatSt.LouisBrownsPlayers,771
http://dbpedia.org/class/yago/WikicatAmericanJazzPianists,770
http://dbpedia.org/class/yago/WikicatSuburbsOfSydney,770
http://dbpedia.org/class/yago/WikicatUnitedStatesMen'sInternationalSoccerPlayers,768
"http://dbpedia.org/class/yago/WikicatPeopleFromCincinnati,Ohio",767
http://dbpedia.org/class/yago/WikicatOlympicMedalistsInBasketball,767
http://dbpedia.org/class/yago/WikicatAmericanLGBT-relatedFilms,766
http://dbpedia.org/class/yago/WikicatAmericanBluesSingers,764
"http://dbpedia.org/class/yago/WikicatPeopleEducatedAtWestminsterSchool,London",764
http://dbpedia.org/class/yago/WikicatPortsmouthF.C.Players,763
http://dbpedia.org/class/yago/WikicatAlgerianFootballers,761
http://dbpedia.org/class/yago/WikicatUSLProfessionalDivisionPlayers,760
http://dbpedia.org/class/yago/WikicatAtariSTGames,759
http://dbpedia.org/class/yago/WikicatAmericanMaleSoapOperaActors,758
http://dbpedia.org/class/yago/WikicatStockportCountyF.C.Players,758
http://dbpedia.org/class/yago/WikicatPeopleFromKolkata,756
http://dbpedia.org/class/yago/WikicatSyracuseUniversityAlumni,755
http://dbpedia.org/class/yago/WikicatAmericanComicsWriters,754
http://dbpedia.org/class/yago/WikicatAmericanPoliticalScientists,754
http://dbpedia.org/class/yago/WikicatTreesOfAustralia,754
http://dbpedia.org/class/yago/WikicatOldhamAthleticA.F.C.Players,753
"http://dbpedia.org/class/yago/WikicatPeopleFromBirmingham,WestMidlands",752
http://dbpedia.org/class/yago/WikicatAmericanShortFilms,752
http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1912,750
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInKermanshahCounty,750
http://dbpedia.org/class/yago/WikicatPeopleFromFlorida,749
http://dbpedia.org/class/yago/WikicatOlympicMedalistsInVolleyball,749
http://dbpedia.org/class/yago/WikicatTeluguPeople,749
http://dbpedia.org/class/yago/WikicatAmericanMagazineEditors,746
http://dbpedia.org/class/yago/WikicatPeopleFromAntwerp,745
http://dbpedia.org/class/yago/WikicatAmericanBiographers,744
http://dbpedia.org/class/yago/WikicatPeopleFromNaples,744
http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1909,744
http://dbpedia.org/class/yago/WikicatPublicHighSchoolsInOhio,744
http://dbpedia.org/class/yago/WikicatAll-wheel-driveVehicles,743
http://dbpedia.org/class/yago/WikicatAmericanNovelists,743
http://dbpedia.org/class/yago/WikicatOlympicAthletesOfGreatBritain,743
http://dbpedia.org/class/yago/WikicatPlayStationPortableGames,742
http://dbpedia.org/class/yago/WikicatQueensParkRangersF.C.Players,741
http://www.wikidata.org/entity/Q35509,741
http://dbpedia.org/class/yago/WikicatParticipantsInTheSecondVaticanCouncil,740
http://dbpedia.org/class/yago/WikicatAmericanFantasyNovels,740
http://dbpedia.org/class/yago/WikicatPeopleEducatedAtWinchesterCollege,739
http://dbpedia.org/class/yago/WikicatUniversitiesAndCollegesAccreditedByTheSouthernAssociationOfCollegesAndSchools,738
http://dbpedia.org/class/yago/WikicatBaronsInThePeerageOfEngland,737
